person_age,person_gender,person_income,person_emp_exp,person_home_1ership,loan_amnt,loan_int_rate,loan_percent_income,cb_person_cred_hist_length,credit_score,previous_loan_defaults_on_file,class
35,1,138972,14,2,7200,13.85,0.05,10,686,1,0
29,0,139425,7,2,4000,13.48,0.03,10,624,1,0
28,0,138905,6,2,16000,13.85,0.12,8,580,1,0
27,0,139080,5,2,6300,6.76,0.05,10,659,0,0
27,1,33366,5,1,6000,8,0.18,6,631,1,0
33,0,138565,10,1,14400,11.14,0.1,5,684,0,0
27,1,139040,5,2,9600,12.87,0.07,9,623,1,0
29,1,138759,7,2,20000,13.79,0.14,6,654,1,0
32,0,138672,14,2,20000,16.95,0.14,7,624,1,0
28,0,138811,4,2,10000,8,0.07,8,693,0,0
32,0,55160,8,0,15000,12.18,0.27,6,647,0,1
32,1,139169,12,2,10200,11.01,0.07,9,702,1,0
34,0,55570,15,0,15000,11.48,0.27,9,690,0,1
29,0,139867,6,2,7000,6.62,0.05,8,648,1,0
27,0,139951,6,2,10000,11.36,0.07,7,654,1,0
27,0,140073,2,2,18000,7.49,0.13,10,577,1,0
28,0,140407,6,1,12000,13.49,0.09,6,696,1,0
27,1,140273,6,1,6000,7.29,0.04,7,547,1,0
28,0,140119,8,2,14000,7.51,0.1,6,688,1,0
27,1,57528,3,0,15000,8.49,0.26,10,513,0,1
32,0,140293,11,2,21600,10.62,0.15,9,670,0,0
28,0,139976,2,2,25000,12.18,0.18,10,632,1,0
27,0,35722,4,0,1800,13.23,0.05,5,558,0,1
33,0,140218,12,2,15000,12.84,0.11,7,685,1,0
33,0,140368,10,2,8200,13.85,0.06,9,642,0,0
31,0,140083,6,2,6775,8.59,0.05,10,596,0,0
29,0,40719,5,0,1800,12.53,0.04,8,556,1,0
32,0,126274,8,2,24000,8.9,0.19,5,644,0,1
35,1,32873,11,1,6600,5.99,0.2,8,622,1,0
30,1,140906,7,2,15000,14.79,0.11,7,606,0,0
29,1,43008,5,0,1800,5.42,0.04,7,560,1,0
29,1,141252,7,2,7800,8.9,0.06,8,708,1,0
33,1,141249,8,2,20000,6.17,0.14,6,694,0,0
31,0,141447,9,2,3600,6.91,0.03,5,585,1,0
33,0,141314,9,2,18000,11.01,0.13,8,644,1,0
34,0,44313,15,0,1800,14.22,0.04,9,622,1,0
30,0,141911,10,2,13500,8.49,0.1,7,642,1,0
29,1,141988,5,1,20000,6.17,0.14,9,606,0,0
30,0,141645,6,2,17500,7.37,0.12,6,653,1,0
31,0,141829,9,2,21000,13.49,0.15,5,625,1,0
29,0,141838,9,2,14400,12.99,0.1,6,654,1,0
33,1,33040,10,1,7000,11.36,0.21,9,546,1,0
27,0,142553,4,2,12500,6.17,0.09,7,617,1,0
27,1,142447,4,2,16000,7.9,0.11,10,656,1,0
31,0,142321,10,2,6000,12.69,0.04,9,632,1,0
27,0,142650,1,2,10000,6.17,0.07,6,633,1,0
30,0,142560,7,2,5000,13.92,0.04,9,646,0,0
28,0,58695,4,0,15000,11.01,0.26,7,590,0,1
29,1,142831,6,2,3500,13.49,0.02,6,552,0,0
29,0,143442,5,2,35000,7.9,0.24,8,673,0,0
27,0,143310,1,2,15000,6.91,0.1,9,652,1,0
28,0,58735,6,0,15000,11.99,0.26,7,636,0,1
27,1,144175,5,2,8800,11.01,0.06,7,663,0,0
34,0,32380,9,1,6000,12.42,0.19,8,602,1,0
28,0,143699,9,2,5325,10.38,0.04,7,532,0,0
30,0,143938,8,2,25000,12.73,0.17,8,696,1,0
29,1,32266,8,1,4500,11.71,0.14,5,657,1,0
32,0,143799,12,2,18000,10.99,0.13,7,590,1,0
27,0,143477,4,1,5000,7.51,0.03,5,526,1,0
34,0,144083,12,2,6000,11.01,0.04,10,715,0,0
32,0,143979,9,2,9000,13.47,0.06,7,676,1,0
27,1,129772,4,2,24000,20,0.18,10,690,0,1
29,0,144399,10,2,6800,13.16,0.05,10,742,0,0
29,0,145281,4,2,5000,9.32,0.03,5,651,1,0
30,1,144597,9,2,9500,8.94,0.07,10,610,1,0
33,0,145040,9,2,14050,8.9,0.1,7,664,0,0
32,1,145174,12,2,8000,8.9,0.06,6,622,0,0
27,0,145242,3,2,17000,6.03,0.12,5,560,1,0
34,1,32170,16,1,3000,8.49,0.09,9,689,1,0
28,0,32535,6,1,2500,7.49,0.08,8,710,0,0
29,0,58247,4,0,15000,11.36,0.26,8,646,0,1
29,1,144676,9,2,16000,12.42,0.11,9,642,1,0
29,0,145174,7,2,35000,8.9,0.24,7,624,0,0
29,0,145058,7,2,28000,7.9,0.19,8,668,0,0
29,1,145341,6,2,20000,11.71,0.14,5,627,1,0
29,1,51643,8,0,15000,14.25,0.29,9,511,0,1
28,1,59091,7,0,15000,12.99,0.25,7,593,0,1
28,0,59279,5,0,15000,12.87,0.25,8,627,0,1
27,1,144848,7,2,20000,10.65,0.14,8,604,1,0
29,1,145237,6,2,12000,10.65,0.08,9,635,1,0
30,0,59217,11,0,15000,10.75,0.25,9,669,0,1
29,0,144848,6,2,7000,11.01,0.05,8,650,1,0
27,0,144533,7,2,15000,13.49,0.1,6,533,1,0
30,1,53981,8,0,15000,13.24,0.28,7,665,0,1
33,1,144764,11,2,2000,12.69,0.01,9,538,1,0
27,1,60763,4,0,15000,16.77,0.25,5,578,1,0
29,0,145388,5,2,5000,9.91,0.03,7,673,0,0
29,1,145108,6,2,6900,10.65,0.05,6,613,1,0
27,0,145242,6,2,10000,6.62,0.07,10,605,1,0
31,0,145190,12,2,12000,6.03,0.08,6,727,0,0
30,1,145138,6,2,11000,6.03,0.08,5,651,1,0
34,0,145151,7,2,7100,8.9,0.05,8,699,1,0
31,0,145277,10,2,28000,8.9,0.19,9,684,1,0
27,0,145229,4,2,7000,7.49,0.05,9,620,1,0
35,1,144943,11,2,8000,11.01,0.06,10,591,1,0
28,1,144977,5,1,5000,10.65,0.03,6,565,0,0
32,0,144823,12,2,28250,16.77,0.2,9,648,1,0
34,0,145139,8,2,4200,12.69,0.03,6,516,0,0
27,0,145092,3,2,20000,7.51,0.14,6,632,1,0
29,0,144968,8,2,20000,12.42,0.14,6,686,1,0
34,0,31973,9,1,10000,8.94,0.31,9,683,1,0
28,0,61401,5,0,15000,7.49,0.24,6,676,1,0
27,0,145158,1,1,4800,10.99,0.03,10,537,1,0
34,0,144967,12,1,7800,10.99,0.05,9,726,1,0
30,0,145369,8,2,6000,10.99,0.04,7,662,1,0
30,0,145326,4,2,7200,9.99,0.05,9,641,0,0
28,1,145271,3,2,14500,5.42,0.1,8,680,0,0
27,0,145002,5,2,14000,11.99,0.1,10,667,0,0
32,1,130375,13,2,8400,15.99,0.06,7,693,0,1
30,0,53862,7,0,15000,6.54,0.28,5,620,0,1
29,0,145104,7,1,18000,11.49,0.12,10,607,0,0
30,0,145284,7,2,15000,11.01,0.1,8,638,1,0
28,0,111631,9,2,10000,16.89,0.09,8,622,0,1
31,1,144607,11,2,7500,10.99,0.05,9,627,1,0
27,1,144867,6,2,8000,5.99,0.06,6,676,1,0
30,0,145150,8,2,3000,11.49,0.02,8,671,0,0
30,0,130583,10,2,4925,11.01,0.04,9,672,0,1
31,0,144931,8,2,20000,7.49,0.14,6,665,1,0
28,1,145223,5,2,8000,15.62,0.06,7,702,0,0
30,1,145301,8,2,15000,10.99,0.1,6,702,0,0
31,1,130703,10,2,35000,13.49,0.27,10,649,0,1
27,0,60895,6,0,15000,13.16,0.25,9,669,0,0
34,0,61085,13,0,15000,12.72,0.25,9,661,1,0
35,1,145413,12,2,8850,10.99,0.06,7,682,1,0
33,1,144957,11,2,4500,5.99,0.03,5,704,1,0
28,0,60970,6,0,15000,10.28,0.25,5,613,1,0
32,0,145411,9,2,6600,7.49,0.05,7,692,1,0
27,0,144971,5,2,7000,5.99,0.05,5,658,0,0
29,1,144999,10,1,7000,8.49,0.05,7,698,0,0
28,0,145195,7,2,14400,10.74,0.1,10,564,1,0
30,1,145100,7,1,10000,13.06,0.07,8,499,1,0
33,1,145171,9,2,6000,6.92,0.04,8,670,0,0
29,1,144889,8,1,8000,11.11,0.06,10,627,0,0
33,0,145059,10,2,14000,7.29,0.1,8,594,1,0
29,0,144996,4,2,5000,5.42,0.03,9,634,1,0
30,1,145234,8,2,9600,7.66,0.07,9,622,1,0
28,0,144617,8,2,5000,13.06,0.03,5,607,1,0
28,1,144796,3,2,10000,5.42,0.07,6,666,0,0
32,0,62580,9,0,15000,20,0.24,5,728,0,0
34,1,145393,16,2,20000,10.37,0.14,10,702,1,0
27,0,145060,4,2,18000,10.74,0.12,6,623,1,0
30,0,145080,8,2,18400,9.63,0.13,9,659,0,0
29,1,30888,4,1,6500,13.49,0.21,9,542,1,0
29,1,31031,6,1,10000,13.49,0.32,5,514,1,0
28,0,111030,4,2,20000,15.28,0.18,6,613,0,1
30,1,144599,10,2,6000,5.42,0.04,9,549,0,0
30,0,145098,10,2,8000,10.37,0.06,9,628,0,0
33,0,144975,11,2,15000,5.79,0.1,9,681,1,0
27,1,62850,3,0,15000,10.99,0.24,6,648,1,0
29,1,144968,4,1,5000,14.09,0.03,6,607,1,0
27,1,145042,2,2,8000,12.61,0.06,9,642,0,0
34,0,144497,11,2,16800,6.91,0.12,6,726,0,0
30,1,144687,9,2,4800,10.36,0.03,8,669,0,0
29,1,144872,8,2,10000,6.17,0.07,8,500,1,0
32,1,145010,13,2,2000,11.01,0.01,5,711,1,0
28,0,145131,4,2,22000,13.72,0.15,6,687,1,0
34,0,130213,13,2,25000,20,0.19,8,604,0,1
27,0,144960,7,2,7000,7.14,0.05,10,703,0,0
33,0,144663,9,1,6000,7.14,0.04,10,472,1,0
31,0,145605,12,2,25000,16.32,0.17,7,620,0,0
30,1,145005,3,2,14000,7.88,0.1,6,526,1,0
32,0,145000,9,2,5600,10.75,0.04,10,691,0,0
28,1,145514,4,1,3600,14.84,0.02,9,665,0,0
32,0,64437,8,0,15000,16.29,0.23,6,683,0,0
32,0,144700,10,2,8000,7.51,0.06,7,635,1,0
28,1,145209,5,2,20000,11.01,0.14,5,613,1,0
29,1,145036,9,2,23000,11.49,0.16,5,697,0,0
33,0,29963,9,0,1600,8.88,0.05,6,663,1,0
28,0,29521,8,0,1600,15.05,0.05,5,674,0,1
27,0,144956,1,2,8400,7.14,0.06,8,562,1,0
30,0,144931,9,2,5000,10.38,0.03,9,644,1,0
27,1,145079,3,2,25000,15.95,0.17,9,650,1,0
33,0,30996,10,0,1600,16.69,0.05,6,595,0,1
32,0,145077,10,2,25000,10.99,0.17,6,623,1,0
29,1,145161,6,2,12000,13.48,0.08,7,668,1,0
27,0,145141,5,2,7000,6.76,0.05,5,640,0,0
29,0,144660,7,2,9000,10.25,0.06,10,621,0,0
31,0,145158,11,2,10000,7.51,0.07,7,668,1,0
27,1,111394,0,2,25000,16.07,0.22,9,610,0,1
29,1,145239,9,2,4700,7.14,0.03,6,670,0,0
27,0,130644,3,2,25000,14.96,0.19,9,694,0,1
33,0,37082,10,0,1600,10.25,0.04,9,698,1,0
28,0,145214,10,2,6000,7.74,0.04,5,676,1,0
29,0,145057,3,1,7500,7.74,0.05,8,682,1,0
29,0,144785,6,2,20000,13.92,0.14,6,610,1,0
31,1,144965,7,2,20000,11.14,0.14,9,584,1,0
30,0,46875,11,0,1600,13.49,0.03,10,532,1,0
29,1,144929,3,2,7000,8.94,0.05,10,682,0,0
27,0,40794,6,0,1600,16.89,0.04,5,692,0,1
31,1,48813,5,0,1600,11.01,0.03,8,667,1,0
31,1,49112,6,0,1600,14.79,0.03,8,679,1,0
30,1,144996,6,2,7500,15.65,0.05,5,514,1,0
35,1,41656,8,0,1600,14.84,0.04,6,616,0,1
30,1,51397,9,0,1600,10.37,0.03,6,634,1,0
32,0,44327,7,0,1600,14.09,0.04,9,627,0,1
31,1,31287,10,1,3075,11.83,0.1,5,556,0,0
29,1,51488,7,0,1600,19.16,0.03,6,526,1,0
29,1,52785,8,0,1600,13.49,0.03,10,708,0,0
31,0,144804,8,2,9000,8.94,0.06,6,618,1,0
27,1,145241,3,2,20000,11.01,0.14,7,646,1,0
27,0,144947,6,2,6000,13.79,0.04,10,717,0,0
27,0,145600,3,2,16000,12.21,0.11,8,598,0,0
27,0,62071,6,0,1600,10.59,0.03,6,636,1,0
29,0,144764,5,2,5000,7.68,0.03,6,639,1,0
29,1,145139,8,2,6250,12.53,0.04,8,513,1,0
28,0,111263,9,2,15000,15.37,0.13,8,646,0,1
34,0,62770,10,0,1600,15.21,0.03,6,570,0,1
27,0,144975,6,2,10000,11.14,0.07,6,658,1,0
29,1,77026,4,0,1600,11.83,0.02,5,644,1,0
29,1,81775,6,0,1600,8.9,0.02,7,662,1,0
28,1,145227,7,2,20000,9.45,0.14,10,621,1,0
29,0,130338,6,2,24500,12.61,0.19,9,586,0,1
29,0,82647,1,0,1600,11.48,0.02,10,697,0,0
31,0,111411,10,2,2225,7.43,0.02,5,663,0,1
34,1,111166,13,2,25000,15.83,0.22,9,652,0,1
32,1,145214,12,2,6000,12.17,0.04,8,662,0,0
28,1,144835,5,2,1000,7.12,0.01,5,685,1,0
32,1,111246,10,2,24625,14.07,0.22,7,568,0,1
30,0,145185,6,2,8275,9.01,0.06,8,656,1,0
27,1,145136,7,2,3775,11.01,0.03,6,528,1,0
29,0,145183,5,2,5000,7.43,0.03,6,590,0,0
32,0,104534,10,0,1600,13.23,0.02,9,560,0,0
29,0,31024,10,1,8000,9.99,0.26,7,637,1,0
34,1,145880,14,2,9600,11.01,0.07,7,685,1,0
34,1,145532,11,2,20000,14.79,0.14,8,679,1,0
33,0,146312,11,2,15200,13.61,0.1,5,689,0,0
30,1,13847,5,0,1500,11.48,0.11,9,675,0,1
27,0,146222,4,2,16800,6.91,0.11,8,731,0,0
33,1,15104,9,0,1500,11.83,0.1,6,653,0,0
31,1,145954,10,2,25000,12.73,0.17,9,643,0,0
33,1,146262,9,2,17600,13.57,0.12,5,692,0,0
34,0,16288,12,0,1500,9.25,0.09,7,619,1,0
28,0,146233,7,2,5400,5.99,0.04,6,661,0,0
28,1,112870,9,2,20000,14.74,0.18,8,562,0,1
32,0,146298,7,2,6000,7.51,0.04,6,649,1,0
29,1,146842,6,2,7200,11.01,0.05,7,587,1,0
29,0,132976,5,2,15000,13.47,0.11,10,640,0,1
28,0,147479,5,2,15000,16.77,0.1,5,639,0,0
27,0,30685,2,1,11500,8.49,0.37,6,704,0,0
30,1,147120,6,2,11200,5.42,0.08,9,723,0,0
34,1,18248,12,0,1500,12.61,0.08,9,695,1,0
27,0,147440,4,2,8000,7.88,0.05,6,685,1,0
31,0,147442,8,2,6000,9.38,0.04,9,651,1,0
32,0,147351,11,2,10000,8.59,0.07,9,657,1,0
34,1,147794,10,2,6800,10.65,0.05,10,707,1,0
32,1,147680,10,2,10000,7.88,0.07,6,679,0,0
27,0,148653,5,2,35000,8.49,0.24,5,609,0,0
27,0,148739,9,2,13225,16.11,0.09,7,652,0,0
32,1,148522,10,2,15200,15.95,0.1,9,557,1,0
31,1,148505,8,2,15000,6.91,0.1,7,607,1,0
28,1,133815,0,2,25000,19.79,0.19,5,645,0,1
28,0,148326,8,1,4000,8.59,0.03,5,654,1,0
31,0,148796,8,2,19000,13.47,0.13,9,701,1,0
31,0,114410,8,2,15000,15.37,0.13,8,684,0,1
30,0,134243,5,2,12500,19.04,0.09,8,648,0,1
34,1,22361,10,0,1500,11.48,0.07,6,624,0,1
28,1,149183,6,2,18000,11.01,0.12,7,709,1,0
27,0,149599,6,2,6500,8,0.04,6,669,1,0
33,1,149702,12,2,14000,6.03,0.09,10,639,1,0
27,1,149776,5,2,4350,11.49,0.03,6,610,1,0
29,0,149774,5,2,2000,5.42,0.01,7,623,0,0
34,0,149596,9,2,12000,7.51,0.08,5,691,0,0
29,0,149415,7,2,8100,7.51,0.05,7,543,0,0
27,1,150041,5,2,24250,11.01,0.16,7,604,1,0
33,0,149704,9,1,23500,14.96,0.16,6,630,1,0
27,0,23770,6,0,1500,7.14,0.06,10,687,0,0
35,1,150642,11,2,20000,11.49,0.13,5,614,0,0
31,1,29628,9,1,2000,16.29,0.07,9,591,1,0
29,0,29732,5,1,7200,7.51,0.24,6,624,0,0
27,1,24821,6,0,1500,12.69,0.06,9,683,1,0
28,0,150676,6,2,15000,12.53,0.1,5,640,0,0
31,0,150976,12,2,24000,8.49,0.16,5,617,1,0
27,0,151189,7,2,9000,7.51,0.06,6,563,1,0
29,0,151077,9,2,3400,9.91,0.02,7,590,1,0
32,1,151061,10,2,9000,6.62,0.06,10,677,1,0
30,0,150938,9,2,7000,11.01,0.05,7,685,0,0
28,0,151272,8,2,30000,7.51,0.2,5,684,0,0
30,0,26859,7,0,1500,11.71,0.06,9,705,0,1
31,0,151034,10,1,30000,7.51,0.2,9,646,0,0
30,1,27084,7,0,1500,14.72,0.06,8,693,0,0
32,1,150892,11,2,21000,11.71,0.14,10,543,1,0
28,1,28189,3,0,1500,6.03,0.05,7,642,0,0
29,1,150807,5,2,24000,13.49,0.16,7,650,1,0
31,0,29784,6,0,1500,11.86,0.05,10,687,0,1
34,0,151124,9,2,9175,10.99,0.06,5,672,1,0
33,0,150550,13,2,8800,10.59,0.06,7,619,1,0
27,0,150767,5,2,30000,10.99,0.2,10,693,1,0
28,1,30789,7,0,1500,8,0.05,5,579,0,1
31,0,150608,9,2,18000,11.99,0.12,7,656,1,0
28,0,150937,7,2,7500,7.49,0.05,7,690,1,0
33,0,150659,11,2,10975,6.99,0.07,9,667,1,0
29,0,32026,7,0,1500,12.99,0.05,6,651,0,0
30,0,136793,6,2,30000,15.62,0.22,8,643,0,1
30,1,64562,6,0,15000,10.62,0.23,8,647,1,0
31,1,58476,8,0,15000,15.21,0.26,5,583,0,1
30,0,151133,10,2,25000,13.8,0.17,6,698,0,0
29,0,150723,5,2,10000,5.79,0.07,10,600,0,0
29,0,151392,8,2,14400,5.79,0.1,10,680,0,0
28,0,66531,6,0,15000,14.09,0.23,9,678,0,0
27,1,151231,5,2,24000,6.91,0.16,8,660,0,0
32,1,67069,7,0,15000,6.54,0.22,5,699,0,0
29,0,151065,4,2,12000,5.79,0.08,7,670,0,0
31,0,151214,8,2,25000,10.75,0.17,7,702,1,0
29,0,151415,5,2,10000,14.35,0.07,9,496,1,0
32,0,151040,9,2,20000,11.12,0.13,9,715,0,0
35,1,151192,12,2,17000,7.88,0.11,6,544,1,0
28,1,151062,3,1,10000,7.51,0.07,8,669,1,0
27,0,67100,8,0,15000,12.42,0.22,10,657,1,0
28,1,136268,5,2,13200,18.67,0.1,10,550,0,1
33,0,150984,11,2,20000,7.88,0.13,5,542,0,0
28,0,66882,4,0,15000,17.06,0.22,5,611,1,0
27,0,151005,5,2,8000,6.76,0.05,10,629,1,0
29,1,151134,5,2,3500,13.98,0.02,8,711,0,0
28,0,29244,4,1,3000,6.91,0.1,5,629,1,0
29,1,151288,7,2,25000,10.62,0.17,8,688,0,0
27,1,29953,6,1,8500,5.42,0.28,6,583,1,0
30,1,30344,7,1,6000,5.79,0.2,9,680,1,0
29,0,30101,3,1,10000,5.79,0.33,7,694,1,0
28,0,151047,5,2,15000,10.25,0.1,7,692,0,0
29,0,116359,8,2,15200,13.85,0.13,5,683,0,1
30,0,151000,10,2,8000,7.74,0.05,10,667,0,0
31,1,150828,10,2,12500,11.48,0.08,10,650,1,0
27,0,150823,4,1,13200,11.14,0.09,8,640,0,0
28,1,61269,9,0,15000,14.91,0.24,7,712,0,1
31,0,29657,5,1,2500,11.01,0.08,7,564,1,0
28,0,150929,4,2,8000,11.14,0.05,10,704,0,0
29,0,151028,4,2,6400,12.87,0.04,9,639,1,0
34,1,151188,14,2,12000,8.94,0.08,9,625,1,0
27,1,151182,9,2,20000,11.01,0.13,5,586,1,0
28,0,68800,5,0,15000,12.61,0.22,10,573,1,0
29,0,136073,4,2,25000,18.84,0.18,7,641,0,1
29,0,69292,3,0,15000,9.91,0.22,6,689,0,0
29,1,151171,11,2,8500,13.47,0.06,5,618,0,0
29,0,136545,4,2,25000,13.16,0.18,9,660,0,1
27,1,150946,6,2,15975,12.72,0.11,8,511,1,0
33,0,150666,11,1,3000,7.75,0.02,8,567,1,0
30,0,151101,8,2,5750,7.43,0.04,5,672,1,0
30,0,116173,6,2,30000,15.62,0.26,5,612,0,1
33,1,62912,12,0,15000,14.42,0.24,10,675,0,1
27,0,70060,4,0,15000,11.01,0.21,6,599,1,0
30,0,70775,8,0,15000,8.49,0.21,10,700,1,0
28,1,151065,5,2,12000,7.14,0.08,5,640,0,0
28,1,151978,5,2,13800,7.88,0.09,6,630,1,0
28,1,152002,8,2,12000,11.71,0.08,7,509,1,0
28,0,151912,4,2,2000,9.99,0.01,10,669,1,0
34,0,152206,15,2,9600,11.49,0.06,5,676,0,0
29,0,151986,3,2,7000,16.02,0.05,5,602,1,0
30,0,152386,7,2,8000,10.74,0.05,8,701,1,0
33,0,151907,6,2,9500,5.42,0.06,7,667,0,0
29,0,152251,9,2,6450,10.37,0.04,7,627,0,0
29,1,152322,8,2,11000,6.91,0.07,7,609,0,0
30,1,137449,9,2,15000,6.54,0.11,6,580,0,1
29,0,70731,8,0,15000,13.16,0.21,5,616,0,0
27,1,152344,6,2,5500,7.51,0.04,9,687,1,0
33,0,29781,6,1,1875,11.01,0.06,9,611,1,0
29,0,152381,7,2,15000,7.88,0.1,8,661,1,0
32,1,30029,8,1,2850,11.83,0.09,7,605,1,0
27,1,72065,4,0,15000,10.75,0.21,7,669,0,0
31,1,72365,9,0,15000,15.21,0.21,10,625,1,0
31,1,29743,10,1,6200,11.14,0.21,8,690,0,0
30,0,152384,7,2,14400,14.54,0.09,7,598,0,0
30,0,65850,5,0,15000,14.27,0.23,8,615,0,1
35,1,152750,14,2,13000,10.38,0.09,8,612,0,0
29,1,138406,7,2,30000,19.29,0.22,6,547,0,1
35,1,153006,12,2,24250,10.38,0.16,6,671,0,0
27,0,153272,4,2,21000,10.99,0.14,8,717,1,0
29,0,153247,6,2,24250,11.36,0.16,8,655,0,0
30,0,138474,8,2,20000,14.59,0.14,7,518,0,1
28,1,153129,4,2,8400,12.87,0.05,7,630,1,0
33,0,139968,10,2,5000,12.99,0.04,5,601,0,1
27,0,154580,4,2,32000,11.11,0.21,7,655,0,0
27,0,154575,3,2,18000,11.83,0.12,6,647,1,0
27,0,139977,6,2,3500,12.53,0.03,10,554,0,1
27,1,140192,6,2,25000,13.36,0.18,7,647,0,1
32,1,154591,12,1,11000,11.01,0.07,8,516,1,0
34,1,154514,12,2,15000,5.99,0.1,6,632,1,0
28,0,155027,5,2,4000,13.35,0.03,8,655,0,0
27,1,141424,3,2,12000,10.75,0.08,7,693,0,1
35,1,73239,14,0,15000,13.49,0.2,6,591,1,0
31,0,73009,5,0,15000,11.71,0.21,8,512,1,0
27,0,156559,4,2,10000,6.54,0.06,9,668,0,0
27,0,157223,5,2,3100,11.11,0.02,8,603,1,0
29,0,157003,4,2,30000,18.79,0.19,8,602,0,0
27,0,157291,0,2,4800,9.63,0.03,9,671,1,0
30,0,157015,10,2,4000,11.01,0.03,6,702,1,0
30,0,157043,6,2,27000,11.71,0.17,6,676,1,0
31,0,72998,10,0,15000,8.49,0.21,9,670,1,0
27,1,156658,8,1,15000,6.03,0.1,10,683,1,0
35,0,157060,10,2,5000,10.65,0.03,7,643,1,0
35,1,73237,14,0,15000,13.43,0.2,5,712,1,0
30,0,157136,8,2,7000,9.91,0.04,9,680,1,0
27,0,157353,5,2,10200,7.51,0.06,6,693,0,0
32,1,156899,11,2,13000,12.69,0.08,8,711,0,0
33,0,65568,12,0,15000,11.86,0.23,7,572,0,1
29,0,156808,7,1,7000,14.65,0.04,9,679,1,0
31,1,72883,8,0,15000,11.12,0.21,5,637,1,0
34,0,156817,12,2,20000,10.65,0.13,10,671,0,0
32,1,157031,10,2,16500,5.42,0.11,8,624,1,0
29,1,156683,7,2,24800,7.49,0.16,10,638,0,0
33,0,142831,11,2,35000,17.49,0.25,7,649,0,1
31,0,157070,7,2,1600,13.99,0.01,6,646,1,0
34,0,72992,12,0,15000,7.88,0.21,7,693,0,0
33,0,156986,12,2,2400,5.42,0.02,7,686,1,0
29,1,156845,7,2,4200,6.99,0.03,8,631,1,0
30,1,157244,8,2,10000,8.49,0.06,10,632,0,0
32,0,157007,7,2,28000,8.49,0.18,7,678,0,0
34,0,65889,11,0,15000,14.11,0.23,7,654,0,1
27,0,156806,5,2,24000,10.99,0.15,10,652,0,0
31,1,156837,8,2,9800,8.49,0.06,5,701,0,0
33,0,73135,12,0,15000,13.79,0.21,7,630,1,0
35,1,65797,13,0,15000,15.88,0.23,8,599,0,1
32,1,156982,8,2,7500,7.29,0.05,6,664,0,0
30,0,156658,7,2,33250,13.06,0.21,5,662,1,0
28,1,142716,5,2,25000,20,0.18,6,609,0,1
28,1,74007,7,0,15000,13.99,0.2,7,610,0,0
27,0,156750,4,2,11000,9.62,0.07,5,659,1,0
27,1,156605,4,2,5000,9.99,0.03,9,662,0,0
27,0,157084,2,2,15000,5.79,0.1,7,634,0,0
27,1,157127,7,2,8000,13.35,0.05,7,718,1,0
28,1,156581,5,2,13000,10.75,0.08,10,568,1,0
32,1,142734,10,2,8875,14.84,0.06,5,643,0,1
34,0,157169,14,2,6450,13.23,0.04,7,713,0,0
31,1,67002,4,0,15000,15.58,0.22,10,655,0,1
28,1,74850,5,0,15000,10.37,0.2,6,654,0,0
35,0,157265,13,2,7000,13.98,0.04,5,548,1,0
34,0,157078,10,2,5000,17.56,0.03,7,634,0,0
27,1,75030,3,0,15000,15.21,0.2,6,675,0,0
35,0,157292,15,2,9000,12.73,0.06,8,630,1,0
29,1,75150,9,0,15000,6.91,0.2,10,732,1,0
27,1,157050,4,2,21000,10.62,0.13,7,659,0,0
28,0,75602,5,0,15000,7.9,0.2,8,500,1,0
33,0,142370,7,2,25000,14.96,0.18,9,656,0,1
32,0,75752,10,0,15000,12.99,0.2,6,658,1,0
33,0,156808,8,2,25000,15.33,0.16,10,573,1,0
28,0,156854,2,1,24000,11.83,0.15,10,563,1,0
27,0,157076,4,1,21000,11.01,0.13,9,635,1,0
30,0,28747,7,1,7000,7.51,0.24,8,650,1,0
33,0,75703,8,0,15000,11.99,0.2,8,673,1,0
28,0,157305,10,2,5600,15.65,0.04,9,584,1,0
28,1,69612,4,0,15000,14.11,0.22,10,676,0,1
32,1,156739,8,2,12000,8.59,0.08,7,679,1,0
29,1,156889,6,2,17500,8.94,0.11,9,601,1,0
32,0,69732,5,0,15000,11.83,0.22,5,600,0,1
29,0,156929,8,2,18000,13.22,0.11,8,733,0,0
30,0,157070,7,2,6000,12.21,0.04,9,577,1,0
28,0,156843,6,2,9000,8,0.06,6,646,1,0
30,1,156920,9,2,8500,12.84,0.05,5,634,1,0
34,0,142720,11,2,25000,11.78,0.18,7,623,0,1
29,0,157210,6,2,6000,13.04,0.04,9,669,0,0
27,0,156951,2,2,5000,8.63,0.03,5,618,1,0
28,0,156956,3,2,12000,13.55,0.08,8,683,1,0
35,0,156858,9,2,12000,10.08,0.08,7,562,1,0
34,1,77935,13,0,15000,10.25,0.19,8,580,1,0
28,0,79048,7,0,15000,7.51,0.19,6,712,1,0
29,1,158346,3,2,4800,11.71,0.03,9,655,0,0
30,1,27991,10,1,5000,7.51,0.18,10,613,1,0
27,0,143893,9,2,30000,18.25,0.21,7,618,0,1
32,0,158266,10,2,11200,10.25,0.07,5,707,0,0
28,0,158277,7,2,25000,7.9,0.16,5,580,0,0
30,0,157924,7,2,5000,8.49,0.03,8,733,0,0
28,1,158251,4,2,10000,13.35,0.06,10,651,1,0
27,1,144739,8,2,10000,12.61,0.07,6,572,0,1
29,1,144929,8,2,14000,6.17,0.1,9,695,0,1
35,1,159385,13,2,22000,6.54,0.14,5,677,1,0
